199 0.5723 0.565 0.6183
200 0.5751 0.5695 0.6321
201 0.5754 0.5707 0.6434
202 0.5739 0.5705 0.648
203 0.5696 0.5674 0.655
204 0.5664 0.5612 0.6593
205 0.5582 0.557 0.6605
206 0.5473 0.5467 0.6607
207 0.5409 0.5406 0.6583
208 0.5266 0.5264 0.656
209 0.5098 0.5094 0.6497
210 0.5006 0.5 0.6408
211 0.4809 0.4799 0.6355
212 0.459 0.4573 0.6231
213 0.4474 0.4453 0.6083
214 0.4232 0.4202 0.5913
215 0.3971 0.393 0.5821
216 0.3836 0.3788 0.5624
217 0.3559 0.3499 0.5407
218 0.3267 0.3193 0.5291
219 0.3118 0.3036 0.5051
220 0.2817 0.272 0.4792
221 0.2506 0.2392 0.4658
222 0.2348 0.2226 0.4383
223 0.2034 0.1896 0.4092
224 0.1714 0.1559 0.3943
225 0.1394 0.139 0.3643
226 0.108 0.1058 0.333
227 0.0927 0.0724 0.3172
228 0.0626 0.0396 0.2855
229 0.0476 0.0236 0.2531
230 0.0185 -0.0074 0.2368
231 -0.0105 -0.0381 0.2045
232 -0.0246 -0.053 0.1719
233 -0.0518 -0.0816 0.1556
234 -0.0768 -0.1094 0.1237
235 -0.0878 -0.1357 0.0921
236 -0.108 -0.1481 0.0648
237 -0.1149 -0.1715 0.0548
238 -0.1178 -0.1826 0.0388
239 -0.12 -0.2034 0.0186
240 -0.1205 -0.2203 0.0127
241 -0.1207 -0.2323 0.0051
242 -0.1211 -0.2342 0.0015
243 -0.1216 -0.2341 -0.006
244 -0.1218 -0.232 -0.014
245 -0.1224 -0.2239 -0.0182
246 -0.1229 -0.2143 -0.0265
247 -0.1233 -0.2095 -0.0353
248 -0.1239 -0.1997 -0.0443
249 -0.1246 -0.1896 -0.0533
250 -0.125 -0.1796 -0.0578
251 -0.1257 -0.1746 -0.0667
252 -0.1265 -0.1648 -0.0713
253 -0.1269 -0.1599 -0.0803
254 -0.1276 -0.1504 -0.0894
255 -0.1284 -0.141 -0.0939
256 -0.1288 -0.1363 -0.1028
257 -0.1295 -0.1274 -0.1116
258 -0.1302 -0.1187 -0.116
259 -0.1305 -0.1145 -0.1243
260 -0.1311 -0.1065 -0.1326
261 -0.1316 -0.0988 -0.1365
262 -0.1318 -0.0916 -0.1441
263 -0.1321 -0.0883 -0.1514
264 -0.1323 -0.082 -0.1549
265 -0.1323 -0.0761 -0.1614
266 -0.1323 -0.0734 -0.1675
267 -0.1321 -0.0684 -0.1731
268 -0.1317 -0.0638 -0.1779
269 -0.1314 -0.0618 -0.1821
270 -0.1308 -0.058 -0.1839
271 -0.1299 -0.0547 -0.187
272 -0.1294 -0.0532 -0.1896
273 -0.1282 -0.0507 -0.1906
274 -0.1269 -0.0485 -0.1922
275 -0.1261 -0.0476 -0.1932
276 -0.1244 -0.0462 -0.1934
277 -0.1225 -0.0451 -0.1934
278 -0.1215 -0.0447 -0.1928
279 -0.1193 -0.0442 -0.1922
280 -0.1169 -0.0439 -0.1907
281 -0.1156 -0.0439 -0.1886
282 -0.1129 -0.0441 -0.186
283 -0.1099 -0.0446 -0.1844
284 -0.1069 -0.0453 -0.181
285 -0.0959 -0.0457 -0.1729
286 -0.0781 -0.0466 -0.1662
287 -0.0668 -0.0471 -0.148
288 -0.0411 -0.0482 -0.1363
289 -0.0147 -0.0487 -0.1093
290 0.0097 -0.0469 -0.0807
291 0.0209 -0.0403 -0.054
292 0.0412 -0.0237 -0.0415
293 0.0506 -0.014 -0.0184
294 0.0673 0.0078 -0.0076
295 0.0818 0.029 0.0122
296 0.0938 0.048 0.0301
297 0.0988 0.0565 0.0456
298 0.1068 0.0716 0.0524
299 0.1125 0.0846 0.0642
300 0.1146 0.0951 0.0739
301 0.1169 0.0994 0.0779
302 0.1171 0.1061 0.0843
303 0.1164 0.1087 0.0887
304 0.1137 0.112 0.091
305 0.1091 0.1131 0.0915
306 0.1061 0.1129 0.091
307 0.0992 0.1109 0.0888
308 0.0907 0.1071 0.0872
309 0.086 0.1014 0.0828
310 0.0759 0.0979 0.077
311 0.0647 0.09 0.0701
312 0.0588 0.0855 0.0662
313 0.0466 0.0756 0.0579
314 0.0338 0.0645 0.0535
315 0.0272 0.0526 0.0441
316 0.0141 0.0464 0.034
317 0.0007 0.0337 0.0236
318 -0.006 0.0204 0.0183
319 -0.019 0.0137 0.0078
320 -0.032 0.0003 0.0024
321 -0.0383 -0.0134 -0.0081
322 -0.0504 -0.0201 -0.0134
323 -0.0621 -0.0332 -0.0238
324 -0.0781 -0.0461 -0.034
325 -0.0876 -0.0524 -0.0389
326 -0.0955 -0.0643 -0.0529
327 -0.099 -0.0757 -0.0574
328 -0.1051 -0.0811 -0.0615
329 -0.1075 -0.0911 -0.0734
330 -0.1063 -0.1004 -0.0772
331 -0.0971 -0.1046 -0.0816
332 -0.0785 -0.1122 -0.0816
333 0.0106 -0.1188 -0.076
334 0.0406 -0.1217 -0.0589
335 0.0477 -0.1266 -0.0179
336 0.0589 -0.1259 -0.0078
337 0.0674 -0.1097 0.009
338 0.0707 -0.0889 0.0237
339 0.0773 -0.0081 0.0361
340 0.0774 0.0121 0.0415
341 0.0756 0.0253 0.0504
342 0.0716 0.0299 0.0574
343 0.0689 0.037 0.0601
344 0.0622 0.0417 0.064
345 0.0538 0.0432 0.0659
346 0.0491 0.0445 0.0661
347 0.0389 0.0437 0.0653
348 0.0276 0.0425 0.0627
349 0.0216 0.0389 0.0586
350 0.0094 0.0336 0.056
351 -0.0034 0.0304 0.0499
352 -0.0099 0.0232 0.0464
353 -0.0227 0.0147 0.0386
354 -0.0356 0.0101 0.0299
355 -0.042 0.0006 0.0252
356 -0.0543 -0.0097 0.0155
357 -0.0661 -0.0202 0.0053
358 -0.0718 -0.0255 0
359 -0.0825 -0.0359 -0.0105
360 -0.0925 -0.0411 -0.0213
361 -0.0971 -0.0511 -0.0267
362 -0.1054 -0.0609 -0.0371
363 -0.1128 -0.0655 -0.0474
364 -0.1161 -0.0743 -0.0524
365 -0.1217 -0.0825 -0.062
366 -0.1262 -0.0863 -0.0711
367 0.0132 -0.0931 -0.0754
368 0.5372 -0.0991 -0.0834
369 0.5967 -0.104 -0.0908
370 0.6426 -0.1061 -0.0942
371 0.6758 -0.1094 -0.1002
372 0.6969 -0.1106 -0.1055
373 0.703 -0.1123 0.013
374 0.7071 -0.113 0.4392
375 0.7009 0.0579 0.4924
376 0.6847 0.4766 0.5322
377 0.6589 0.5311 0.5478
378 0.6427 0.5532 0.5715
379 0.6048 0.5891 0.5868
380 0.5589 0.6157 0.5911
381 0.5068 0.6252 0.593
382 0.479 0.6363 0.5908
383 0.4209 0.6377 0.5803
384 0.3584 0.6292 0.5619
385 0.3261 0.6214 0.5499
386 0.2614 0.5992 0.5211
387 0.1946 0.5683 0.4856
388 0.1612 0.5499 0.4447
389 0.0963 0.5085 0.4226
390 0.0388 0.4601 0.3762
391 0.0167 0.4339 0.3515
392 -0.0351 0.3789 0.3009
393 -0.0739 0.3194 0.2473
394 -0.0922 0.2886 0.2201
395 -0.1267 0.2267 0.1659
396 -0.1594 0.1628 0.1107
397 -0.1748 0.1308 0.0566
398 -0.2032 0.0685 0.0321
399 -0.2292 0.0065 0.0177
400 -0.252 -0.023 -0.0288
401 -0.2622 -0.0754 -0.0588
402 -0.2798 -0.1141 -0.0849
403 -0.2876 -0.1303 -0.0971
404 -0.3006 -0.1589 -0.1199
405 -0.3108 -0.1851 -0.1415
406 -0.3147 -0.2083 -0.1517
407 -0.3205 -0.2186 -0.1707
408 -0.3236 -0.2366 -0.1882
409 -0.3242 -0.2519 -0.204
410 -0.3235 -0.2584 -0.2112
411 -0.3205 -0.2689 -0.224
412 -0.3183 -0.2731 -0.2352
413 -0.3124 -0.2792 -0.2402
414 -0.3047 -0.2826 -0.2488
415 -0.2954 -0.2835 -0.2559
416 -0.2904 -0.2829 -0.2588
417 -0.2796 -0.2801 -0.2636
418 -0.2677 -0.2778 -0.2669
419 -0.2615 -0.272 -0.268
420 -0.249 -0.2643 -0.2693
421 -0.2359 -0.2551 -0.2694
422 -0.2279 -0.2501 -0.269
423 -0.2152 -0.2393 -0.2674
424 -0.1504 -0.2336 -0.2647
425 -0.1197 -0.2218 -0.2631
426 -0.0616 -0.2092 -0.2592
427 -0.0072 -0.1965 -0.2545
428 0.0177 -0.1901 -0.2491
429 0.0616 -0.1777 -0.2463
430 0.0994 -0.1654 -0.2388
431 0.1156 -0.1535 -0.2307
432 0.1421 -0.1476 -0.2032
433 0.1619 -0.1398 -0.1463
434 0.1692 -0.087 -0.1188
435 0.1783 -0.0545 -0.0667
436 0.1809 0.0011 -0.0188
437 0.1799 0.0274 0.0031
438 0.1733 0.0742 0.0415
439 0.1612 0.1151 0.0743
440 0.1532 0.1485 0.0884
441 0.1341 0.1621 0.1113
442 0.1109 0.1831 0.1283
443 0.0845 0.1971 0.1344
444 0.0704 0.2014 0.142
445 0.0413 0.2046 0.144
446 0.026 0.2037 0.1404
447 -0.1613 0.1971 0.1366
448 -0.1858 0.1845 0.1257
449 -0.1946 0.1665 0.1105
450 -0.2093 0.1557 0.1014
451 -0.2208 0.1313 0.0812
452 -0.2291 0.1031 0.058
453 -0.232 0.0879 0.0328
454 -0.2353 0.0564 0.0197
455 -0.2359 0.0228 -0.1102
456 -0.2337 0.0057 -0.1346
457 -0.229 -0.1633 -0.1495
458 -0.2221 -0.1759 -0.1542
459 -0.2134 -0.1901 -0.1611
460 -0.2014 -0.1942 -0.1635
461 -0.2008 -0.1989 -0.1662
462 -0.1505 -0.1999 -0.1667
463 -0.0694 -0.1991 -0.1661
464 -0.0276 -0.1952 -0.1635
465 0.0496 -0.1884 -0.1592
466 0.1203 -0.1792 -0.1535
467 0.1523 -0.1739 -0.1503
468 0.208 -0.1623 -0.1432
469 0.2548 -0.1559 -0.1394
470 0.2744 -0.1426 -0.1316
471 0.3051 -0.1286 -0.1235
472 0.326 -0.1143 0.1566
473 0.3326 -0.1065 -0.0742
474 0.3383 0.1363 -0.002
475 0.3347 -0.0242 0.0727
476 0.3222 0.0149 0.1091
477 0.3127 0.1015 0.1748
478 0.2885 0.188 0.233
479 0.2738 0.2281 0.2585
480 0.2403 0.2995 0.3013
481 0.2012 0.3316 0.335
482 0.1801 0.3857 0.3481
483 0.1362 0.429 0.3663
484 0.0893 0.4459 0.3751
485 0.0654 0.4699 0.376
486 0.0227 0.4821 0.3709
487 -0.0017 0.482 0.3574
488 -0.0057 0.4774 0.3359
489 -0.0112 0.4601 0.3224
490 -0.0175 0.4323 0.2913
491 -0.0211 0.4148 0.2735
492 -0.029 0.3742 0.235
493 -0.0482 0.3255 0.1918
494 -0.0535 0.2988 0.1691
495 -0.0638 0.2132 0.1227
496 -0.069 0.151 0.0743
497 -0.116 0.1198 0.0262
498 -0.1211 0.0594 0.0151
499 -0.1282 0.0344 0.017
500 -0.1334 0.0008 0.0221
501 -0.1375 -0.0178 0.0251
502 -0.1392 -0.0266 0.0265
503 -0.142 -0.0442 0.0254
504 -0.1395 -0.0621 0.0223
505 -0.1617 -0.0711 0.0054
506 -0.0671 -0.0887 -0.0051
507 0.0212 -0.1063 -0.0168
508 0.1362 -0.1232 -0.0231
509 0.1978 -0.1314 -0.0435
510 0.2226 -0.1468 -0.0587
511 0.2624 -0.1955 -0.0665
512 0.2909 -0.2017 -0.0743
513 0.3073 -0.2101 -0.0817
514 0.311 -0.2157 -0.0679
515 0.3097 -0.2194 0.0164
516 0.298 -0.2205 0.0493
517 0.2885 -0.2215 0.1066
518 0.263 -0.2214 0.132
519 0.2471 -0.2149 0.1748
520 0.2105 -0.1846 0.2087
521 0.1673 -0.1346 0.2323
522 0.1195 -0.0493 0.2401
523 0.0945 0.0327 0.248
524 0.0437 0.1053 0.2485
525 -0.0091 0.137 0.2426
526 -0.0356 0.1911 0.2281
527 -0.0871 0.2141 0.2057
528 -0.1378 0.2505 0.1919
529 -0.1621 0.276 0.1601
530 -0.2077 0.2895 0.142
531 -0.2501 0.2916 0.103
532 -0.2696 0.2877 0.0597
533 -0.3044 0.2734 0.037
534 -0.3345 0.2626 -0.0089
535 -0.3474 0.2348 -0.0564
536 -0.3688 0.1987 -0.1037
537 -0.3847 0.1781 -0.1267
538 -0.3905 0.1335 -0.1705
539 -0.3977 0.0837 -0.1918
540 -0.3996 0.0576 -0.2499
541 -0.3985 0.0047 -0.2676
542 -0.3927 -0.0501 -0.2836
543 -0.3821 -0.0774 -0.3132
544 -0.3748 -0.1302 -0.3394
545 -0.3645 -0.1818 -0.3611
546 -0.2897 -0.2065 -0.37
547 -0.2391 -0.2522 -0.3841
548 -0.1401 -0.2942 -0.3895
549 -0.045 -0.3134 -0.3984
