287 -0.0668 0.1839 -0.0636
288 -0.0411 0.1989 -0.0413
289 -0.0147 0.2162 -0.0206
290 0.0097 0.2267 -0.0024
291 0.0209 0.2495 0.0055
292 0.0412 0.2765 0.0192
293 0.0506 0.3052 0.0308
294 0.0673 0.3183 0.0357
295 0.0818 0.3413 0.0436
296 0.0938 0.3513 0.0494
297 0.0988 0.3682 0.0515
298 0.1068 0.3811 0.0542
299 0.1125 0.3898 0.055
300 0.1146 0.3925 0.0541
301 0.1169 0.3948 0.053
302 0.1171 0.393 0.0497
303 0.1164 0.3906 0.0475
304 0.1137 0.3829 0.0424
305 0.1091 0.3714 0.0361
306 0.1061 0.3643 0.0326
307 0.0992 0.3475 0.0253
308 0.0907 0.3272 0.0172
309 0.086 0.3158 0.0087
310 0.0759 0.2912 0.0044
311 0.0647 0.2636 -0.0041
312 0.0588 0.2489 -0.0128
313 0.0466 0.2181 -0.0172
314 0.0338 0.1851 -0.0256
315 0.0272 0.168 -0.034
316 0.0141 0.1331 -0.038
317 0.0007 0.0967 -0.0456
318 -0.006 0.0782 -0.053
319 -0.019 0.0413 -0.0565
320 -0.032 0.0038 -0.0629
321 -0.0383 -0.0149 -0.0688
322 -0.0504 -0.0517 -0.0716
323 -0.0621 -0.0882 -0.0765
324 -0.0781 -0.1236 -0.0809
325 -0.0876 -0.1406 -0.0828
326 -0.0955 -0.1732 -0.0861
327 -0.099 -0.189 -0.0889
328 -0.1051 -0.2187 -0.09
329 -0.1075 -0.2466 -0.0906
330 -0.1063 -0.272 -0.086
331 -0.0971 -0.2837 -0.0819
332 -0.0785 -0.3047 -0.0608
333 0.0106 -0.3231 0.0369
334 0.0406 -0.3312 0.0485
335 0.0477 -0.3431 0.0621
336 0.0589 -0.3453 0.07
337 0.0674 -0.3428 0.0726
338 0.0707 -0.3291 0.0755
339 0.0773 -0.3194 0.0757
340 0.0774 -0.2962 0.0749
341 0.0756 -0.2711 0.0714
342 0.0716 -0.2449 0.0658
343 0.0689 -0.218 0.0623
344 0.0622 -0.2045 0.0543
345 0.0538 -0.1774 0.0448
346 0.0491 -0.1499 0.0396
347 0.0389 -0.1362 0.0289
348 0.0276 -0.1093 0.0173
349 0.0216 -0.096 0.0056
350 0.0094 -0.0701 -0.0003
351 -0.0034 -0.0449 -0.0117
352 -0.0099 -0.0327 -0.0173
353 -0.0227 -0.0095 -0.0281
354 -0.0356 0.0126 -0.0386
355 -0.042 0.0329 -0.0436
356 -0.0543 0.0424 -0.0529
357 -0.0661 0.0596 -0.0615
358 -0.0718 0.0751 -0.0692
359 -0.0825 0.0821 -0.0727
360 -0.0925 0.0943 -0.0786
361 -0.0971 0.1044 -0.0813
362 -0.1054 0.1087 -0.0857
363 -0.1128 0.1154 -0.0893
364 -0.1161 0.12 -0.0919
365 -0.1217 0.1215 -0.0935
366 -0.1262 0.1228 -0.0939
367 0.0132 0.122 -0.0942
368 0.5372 0.1208 -0.0937
369 0.5967 0.1169 0.0326
370 0.6426 0.1111 0.4139
371 0.6758 0.1075 0.439
372 0.6969 0.0991 0.4796
373 0.703 0.0943 0.5111
374 0.7071 0.0836 0.5231
375 0.7009 0.0715 0.5394
376 0.6847 0.065 0.5468
377 0.6589 0.0513 0.5451
378 0.6427 -0.0126 0.5409
379 0.6048 0.168 0.5266
380 0.5589 0.1968 0.5166
381 0.5068 0.2091 0.4919
382 0.479 0.2306 0.4607
383 0.4209 0.2487 0.4432
384 0.3584 0.2564 0.4055
385 0.3261 0.2685 0.3634
386 0.2614 0.2767 0.3414
387 0.1946 0.2792 0.2968
388 0.1612 0.281 0.2501
389 0.0963 0.2803 0.2032
390 0.0388 0.2756 0.1803
391 0.0167 0.2668 0.1363
392 -0.0351 0.2538 0.0929
393 -0.0739 0.2458 0.0517
394 -0.0922 0.2272 0.0324
395 -0.1267 0.2049 0.0045
396 -0.1594 0.1925 0.02
397 -0.1748 0.1658 -0.0363
398 -0.2032 0.1513 -0.0436
399 -0.2292 0.1049 -0.0502
400 -0.252 0.0883 -0.0539
401 -0.2622 0.0552 -0.0565
402 -0.2798 0.0209 -0.0585
403 -0.2876 0.0035 -0.0594
404 -0.3006 -0.0309 -0.061
405 -0.3108 -0.0627 -0.0619
406 -0.3147 -0.0737 -0.0638
407 -0.3205 -0.0906 -0.0662
408 -0.3236 -0.1033 -0.0675
409 -0.3242 -0.1095 -0.0706
410 -0.3235 -0.1216 -0.0743
411 -0.3205 -0.1336 -0.0765
412 -0.3183 -0.1394 -0.0811
413 -0.3124 -0.1504 -0.0865
414 -0.3047 -0.161 -0.0894
415 -0.2954 -0.166 -0.0956
416 -0.2904 -0.1753 -0.1023
417 -0.2796 -0.1838 -0.1058
418 -0.2677 -0.1877 -0.113
419 -0.2615 -0.1946 -0.1205
420 -0.249 -0.1977 -0.1282
421 -0.2359 -0.2029 -0.1319
422 -0.2279 -0.2069 -0.1392
423 -0.2152 -0.2097 -0.1429
424 -0.1504 -0.2106 -0.1498
425 -0.1197 -0.2114 -0.1566
426 -0.0616 -0.2109 -0.1598
427 -0.0072 -0.2101 -0.1657
428 0.0177 -0.2077 -0.1666
429 0.0616 -0.2041 -0.1737
430 0.0994 -0.2018 -0.1323
431 0.1156 -0.1964 -0.0868
432 0.1421 -0.1898 -0.0439
433 0.1619 -0.1861 -0.025
434 0.1692 -0.1782 0.007
435 0.1783 -0.1692 0.0208
436 0.1809 -0.1644 0.0429
437 0.1799 -0.1509 0.0591
438 0.1733 -0.1483 0.0688
439 0.1612 -0.1006 0.072
440 0.1532 -0.0367 0.069
441 0.1341 0.024 0.0655
442 0.1109 0.0529 0.0552
443 0.0845 0.1069 0.0406
444 0.0704 0.1569 0.0321
445 0.0413 0.2013 0.0133
446 0.026 0.2212 -0.0081
447 -0.1613 0.2557 -0.0193
448 -0.1858 0.2843 -0.0419
449 -0.1946 0.2961 -0.0654
450 -0.2093 0.3144 -0.0885
451 -0.2208 0.3262 -0.0995
452 -0.2291 0.3296 -0.1814
453 -0.232 0.3312 -0.1869
454 -0.2353 0.3264 -0.1863
455 -0.2359 0.3152 -0.1827
456 -0.2337 0.2289 -0.1769
457 -0.229 0.2109 -0.1693
458 -0.2221 0.0564 -0.1606
459 -0.2134 0.0444 -0.1561
460 -0.2014 0.0285 -0.1467
461 -0.2008 0.0168 -0.1419
462 -0.1505 0.0116 -0.1326
463 -0.0694 0.0025 -0.1234
464 -0.0276 -0.0054 -0.1191
465 0.0496 -0.0089 -0.111
466 0.1203 -0.015 -0.1037
467 0.1523 -0.0205 -0.0968
468 0.208 -0.023 0.1027
469 0.2548 -0.0275 0.0933
470 0.2744 -0.0316 -0.0051
471 0.3051 -0.0336 0.0258
472 0.326 -0.0375 0.0937
473 0.3326 -0.0413 0.1275
474 0.3383 -0.0429 0.1864
475 0.3347 0.0794 0.2359
476 0.3222 0.048 0.2564
477 0.3127 0.0413 0.2878
478 0.2885 0.0702 0.3087
479 0.2738 0.1267 0.3151
480 0.2403 0.1792 0.3197
481 0.2012 0.203 0.3147
482 0.1801 0.2449 0.3088
483 0.1362 0.2632 0.2909
484 0.0893 0.2936 0.2655
485 0.0654 0.3164 0.2503
486 0.0227 0.3248 0.2169
487 -0.0017 0.3353 0.1786
488 -0.0057 0.3378 0.1583
489 -0.0112 0.3322 0.1173
490 -0.0175 0.3264 0.0743
491 -0.0211 0.3094 0.0318
492 -0.029 0.2981 0.0112
493 -0.0482 0.2707 -0.0265
494 -0.0535 0.2367 -0.0399
495 -0.0638 0.1971 -0.0479
496 -0.069 0.1755 -0.0401
497 -0.116 0.1296 -0.0309
498 -0.1211 0.0796 -0.0265
499 -0.1282 0.0535 -0.0194
500 -0.1334 0.0075 -0.014
501 -0.1375 -0.0221 -0.0121
502 -0.1392 -0.0297 -0.0099
503 -0.142 -0.0445 -0.01
504 -0.1395 -0.061 -0.0109
505 -0.1617 -0.0791 -0.0142
506 -0.0671 -0.0887 -0.043
507 0.0212 -0.1083 -0.0562
508 0.1362 -0.1289 -0.0626
509 0.1978 -0.1394 -0.0758
510 0.2226 -0.1604 -0.0826
511 0.2624 -0.1816 -0.0961
512 0.2909 -0.2506 -0.1099
513 0.3073 -0.2593 -0.1167
514 0.311 -0.2725 -0.1256
515 0.3097 -0.2778 -0.1244
516 0.298 -0.2865 -0.0735
517 0.2885 -0.2928 0.0015
518 0.263 -0.2951 0.0679
519 0.2471 -0.2978 0.0968
520 0.2105 -0.2975 0.1448
521 0.1673 -0.2853 0.1823
522 0.1195 -0.1903 0.1966
523 0.0945 -0.1009 0.2161
524 0.0437 -0.0566 0.225
525 -0.0091 0.027 0.2232
526 -0.0356 0.1795 0.2185
527 -0.0871 0.3011 0.2025
528 -0.1378 0.3415 0.1784
529 -0.1621 0.3641 0.1638
530 -0.2077 0.3714 0.1312
531 -0.2501 0.3602 0.0936
532 -0.2696 0.337 0.0736
533 -0.3044 0.3214 0.033
534 -0.3345 0.2834 -0.0092
535 -0.3474 0.2364 -0.0303
536 -0.3688 0.182 -0.0707
537 -0.3847 0.122 -0.11
538 -0.3905 0.0579 -0.1287
539 -0.3977 0.0249 -0.1629
540 -0.3996 -0.0417 -0.194
541 -0.3985 -0.1102 -0.2081
542 -0.3927 -0.1781 -0.2324
543 -0.3821 -0.2435 -0.2528
544 -0.3748 -0.2748 -0.2683
545 -0.3645 -0.3339 -0.2742
546 -0.2897 -0.3891 -0.2824
547 -0.2391 -0.4147 -0.2849
548 -0.1401 -0.4609 -0.2869
549 -0.045 -0.5012 -0.2851
